2233888	I store beans two ways, 1. Place bag the beans came in, inside a plastic zip lock freezer bag, squeeze out the air and zip lock freezer bag. Place in freezer, when removing beans, allow to warm to room temperature to avoid moisture collecting on frozen beans after opening. The squeeze air out of original bag, the place inside plastic zip lock freezer bag, squeeze air out of it and refreeze. I do this all the time. 2. Purchase a food vacuum sealer unit and seal-able bags that come with it, add beans to bag, maybe enough for 1-2 weeks of use. Vacuum out the air and seal, place in freezer until ready to use but again, allow beans to reach room temperature before opening bag!
2234029	From a cooks perspective, I think it should be "espresso", or "caffè" not "coffee" in any good tiramisu recipe, which in turn would already suggest a type of beans and roast. Note that the Italian term caffè denotes the strong black liquid you get from an esspesso machine or a moka. The coffee in a tiramisu has to be concentrated to supply enough flavour without soaking the ladyfingers or other bisquits used. (The same principle applies when you use a liquor.) When choosing the beans /the roast, the same rule as for wine applies: Use what you drink. And seriously, unless you are making an insane amount of tiramisu, you will be using only very little of one pack of coffee. I use whatever I choose for my Espresso (if I feel rich, I'll splurge on something from my local roaster, in a pinch the usual suspects like Illy or Lavazza, sometimes even a Starbucks Espresso roast cough) and call it a day. So in sort, get a classic Italian espresso roast, prepare it authentically and you should be fine. In a pinch, use another coffee, but make sure it is very strong. You'll need a few tablespoons tops for a standard tiramisu recipe.
2234031	Consider also using a strong preparation of instant coffee or Turkish coffee as an alternative. This will allow cooks in an "under-equipped" kitchen (said in jest only!) to prepare a coffee of as strong a preparation as you'd like, in the absence of moka or espresso machine. It will also help with the temperature issue; usually you'll want the prepared coffee to be cooled. You can also use some of the coffee powder as a dusting/garnish in addition to cocoa powder. As for the roast level, I think this is more personal preference. Your options are limited in commercially available instant coffee powder, but the sky is the limit with other preparations. For tiramisu I tend to prefer a very dark roast (French roast, or Italian roast like @Stephie recommended), which I find to be a good complement to rum, but any roast will do. On the other hand, a bit of bright acidity from a lighter-roasted American coffee would probably be a great complement for the creaminess. I've also seen a coffee liqueur (e.g., Kahlua or Tia Maria) used in part.
2250042	The answer is to learn both. They are not exclusive of each other, and as you say, you're going to learn both eventually anyway. Both require development of your music reading skills. Spending time on the one will not detract from the study of the other. Virtually all advanced, university-level music programs require the student to have fundamental basic piano skills, regardless of principal instrument. There's a reason for that! The violin will require more time before you reach a state of basic proficiency, i.e. the point where you will be able to play with other players in an ensemble. You'll find that one or the other instrument will begin to emerge as a preference, and that's a far better selection process than making an arbitrary flip of the coin today.
2255693	Do objectively good melodic lines frequent in and out of the field of consonance and dissonance to create tension in melodies? A few comments. 'Objectively' is going to get you in trouble here. It's impossible, in my opinion, to define any objective standard for good music. You can measure popularity, but I think most people would agree that modern pop music is not all objectively good. Longevity might be another option, but there's plenty of terrible old music as well. So I think you're going to find it impossible to define good music objectively. That being said, creating and releasing tension is good way to think about melody and harmony, particularly when they act together. Tension is not only harmonic, by the way. I can build rhythmic tension easily - a drum fill into a chorus, for example. The fill builds tension, the return of the beat releases it. You also have to remember that consonance and dissonance are cultural. There have been attempts to scientifically measure them, but I don't think they have had great success. So, this is a hard question to answer well. Which is probably why you've got so many answers. I actually think your question has a reasonable premise, hidden under a few weak assumptions. As to your example of using a major seventh, it depends on, well, everything. The style, the mood you are trying to evoke, the preferences of your listeners. How dissonant is a major seventh, exactly? See how hard it is to be objective? This is the artistic part, and you get to make the decisions. So make a few, find out what does or doesn't work, and do it again. And again. And again. You'll get there. Just beware of overtheoreticising everything. It will almost certainly get in the way of the actual music, which is the point.
2256882	The answer is most definitely C, "the musical distance between two points." (And in really academic music theory, it becomes generalized even more!) If you put C and it was marked incorrect, then it was graded incorrectly. Contact your teacher, because your answer is right!
2258558	More often than not, they're synonyms. When counting the rhythm of a piece, they are the points at which you may tap your foot, or click you finger. Be aware, though, that people's perception of where a pulse is may vary. Some may clap on 1, 2, 3 and 4. others on 1 and 3, yet others on 2 and 4. It's all pretty straightforward till we come to complex time, such as 6/8, where often two different feels or counts (call them pulses or beats if you like) are present in the same piece. 1 2 3 4 5 6 is one manifestation; 1 - - 2 - - is another. And the difference between 2/4/and 4/4 is sometimes not easy to discern, making the pulse or beat a little muddy. Some refer to a crotchet (quarter note) as a one beat note - I tend to - as it is the basic diet for a lot of rhythms. So in a 4/4 piece - way the most common - it could be said that there are 4 beats to the bar, or the pulse is 1 2 3 4.
2258568	A pulse is the heartbeat of the rhythm/music that you hear - and feel - when listening to music and this is what people usually tap along to when listening. The beat is the repeated note value of the time signature. They can often (and are usually) the same thing, or at least they cross over. However I shall give some examples: In a piece with time sig 4/4, the beat is 4 crotchet beats every bar. The pulse is most likely also going to be this however if some notes are more pronounced you may tap your foot 2 beats/bar. In a piece with time sig 6/8, the beat is 6 quaver beats/bar whereas the pulse is usually 2 beats/notes at intervals of dotted crotchets. It will be felt as: 1-and-a-2-and-a, 1-and-a-2-and-a, etc. where '1' is where you tap your foot, the pulse.
2259929	A good way of thinking about it is as a clockwork watch or clockwork mechanism or machine. You could have two watches keeping the same time but with different time signatures. Think of the second hand as the pulse with its tick, tock, tick, tock and the beat as the mechanism driving the second hand as 123, 123, 123, 123. Each tick or tock is supported by three beats. A beat behind the second hand pulse of 1234, 1234, 1234, 1234 would be a 16/4 time signature. A beat that is the same as the pulse 1234, 1234, e.t.c. would be in common time. An old mantelpiece clock could be imagined in cut time 2/2. That's why trying to determine the time signature of a tune by counting foot taps as beats only works in 4/4 or if you double or half your tap interval to an 8/4 or 2/4, e.t.c. Complex time signatures can't be determined that way. For example, if you tap out a 6/8 jig, you'd fool yourself into thinking it's in 2/8 time, i.e. two beats to every bar whereas you are actually tapping out groups of three beats, 123, 123. A common question in traditional music that might help is the difference between a jig and a reel. To real (forgive the pun) traditional musicians, who have learned by ear and never seen a musical score, the reply will be something using words; if you can say 'jiggery, jiggery,' to the music, it's a jig and if you can say 'this is how a reel goes, this is how a reel goes,' it's a reel. The jiggery is Ji Ge Ry, 123, beat on the capital letter, and this is how a reel goes is Thisis Howa Reel Goes, 1234. Therefore, a jig is in 6/8 time (usually) 123, 123, i.e. 6 X 8th notes (beats) per bar and a reel is in 4/4 time 4 X 4 notes (beats) per bar. To understand the 123 grouping think of a waltz which is often (usually in 3/4 time, i.e. three quarter notes per bar. You'll find yourself saying 123, 123, 123, 123 while tapping out the pulse as one tap on the 1 of each 123 grouping.
2259932	The meaning of 'pulse' is fairly set (unless we're going to get silly and bring vegetables into it). It's the 'click track' behind the music. The heartbeat. Well - the 'pulse'. 'Beat' has a variety of musical meanings. It can mean the physical gesture made by the conductor. In some modern 'techno' music it can mean a sampled fragment endlessly repeated. It can be used to approve the rhythmic drive of a piece - you'll hear 'That song has a great beat!' rather than 'That song has a great pulse!' Not a term used much about 'classical' music, though some of it has an excellent 'beat'!
2270818	Normally a shock from your guitar strings is caused by a very dangerous fault in your amp. In any case, no part of any cable should have enough of a voltage on it to shock you, so either your amp or one of your pedals is the problem. No matter how badly a cable is wired, it can't be producing any voltage. The shocking voltage is getting into the cable from some power supply in your amp or pedals. Don't die. Get your amp checked first, since that's the one with lethal voltages in it. Most pedals are much safer. If your amp checks out, then experiment with your pedals to find out which one is shocking you and get that repaired or replaced. Ok, after looking more closely at the picture, definitely stop using those cables with the long barrel. That might be causing connections to parts of the pedals or amps that are not supposed to be touched.
2271804	It does depend on the style of music, but generally speaking I think there are good rules of thumb which will yield good results in most styles. Keep it easy to sing and easy to remember. You want predominantly stepwise motion. Any leaps should be smallish, or else easy to sing intervals like 5ths and octaves. Bigger leaps and/or those more difficult to sing (I think this is good advice even if the melody won't actually be sung) should be preceded and followed by contrary stepwise motion. The notes should mostly fit the chords. You'd be surprised how many melodies just arpeggiate a chord. Melodies can (and should) include non chord tones, but they should be in the minority, and should generally conform to the classical categories like passing note, neighbour note, appoggiatura, and suspension. But this won't matter for some styles. You need a contour which goes somewhere. Common contours are ascending (goes up), descending (goes down), arching (goes up, then back down), and U-shaped (goes down, then up again). These contours all go somewhere and 'tell a story'. Melodies which wander aimlessly are usually boring and hard to remember, 2 hallmarks of a 'bad' melody. That said, a lot of melodies in pop music (think Taylor Swift) are very monotonous, effectively droning on the tonic for most of the time. You need a focal point, a note which is either the highest or lowest or longest. Duh, technically, every melody will have a highest and lowest note. What I mean is you want to feature those notes, milking the drama out of them. Furthermore, you generally want to avoid hitting the same focal note more than once in a phrase, because doing so will erode its significance. Repetition, repetition, repetition. A very effective way to build a phrase is by repeating 1 or 2 basic ideas or gestures, often called motives. Repetition can be exact, or can be transposed, or inverted, or (less effectively) retrograded, and so on. The quintessential example of this motivic construction is the "ba-ba-ba-bum" from Beethoven's 5th. It is literally everywhere. Think about phrase structure (this is an extension of point above about contour). The 2 most common types of theme in classical music are the Period and the Sentence. You'll also find these all over in folk and pop music too. The Period is basically a phrase which ends like a question (usually a half cadence), followed by a second phrase which starts the same as the first but ends like a statement. It's an A A' structure, and can be thought of as having a call-response feel to it. In contrast, the Sentence states a unique basic idea, then repeats the basic idea in an altered form (eg transposed and/or over a different chord), then goes through a section which is less unique but characterized by a sense of motion and acceleration towards the end goal before landing on a cadence. The point is, these structures use repetition on the phrase level, and they create larger-scale cohesion. You can also think in terms of larger forms, like binary (A B) or rounded binary (A B A'). This is more about how you make a series of melodies fit together meaningfully. If you do something 3 times in a row, make sure the 3rd time is varied somehow. 3 consecutive identical repetitions will be boring.
2273590	The guitar was developed in Spain around the same time as the mandola family in northern Italy. Both evolved from the lute which entered Europe via the court of Palermo. There were and have been many variations of number of strings and string gauges in both families ever since. Attributing "invention" to an alternate tuning or alternately-strung instrument is misguided. For example, one would not say the "Trumpet in C" or a "prepared piano" are new inventions. Case in point, this PBS article on the history of guitar in North America describes the first "guitar" brought to the New World by explorers as having "five sets of double strings." The article goes on: By 1800 the six string instrument known today had evolved in southern Europe and was brought over ... By the turn of the [20th] century, improved techniques allowed manufacturers like Martin (founded 1833) and Gibson (founded 1894) to offer steel-string guitars. When played with picks, this allowed a much brighter, louder sound ... one inventory in 1900 reported that over 78,000 guitars had been manufactured that year. Throughout the 1920s, American musicians set about inventing new ways to tune and note these instruments ... There are many off-shoots of the guitar and bass worldwide which have more strings and/or are tuned differently. The guitar itself has not changed in concept or been re-"invented" merely because the string material or tuning is different.
2290828	This is the correct behavior. You only need 1 GFCI outlet per circuit (assuming it's at the beginning of the line and the rest of the outlets are loads). They are correctly wired in parallel - if they were in series, you wouldn't get the correct voltage at the other outlets when there is any type of load present.
2290829	GFCI receptacles have two sets of contacts, line, and load. The Line side of the receptacle is used to power the device, while the load side is used to power other devices down the line. Any device connected to the load side of a GFCI receptacle, will be protected by the GFCI receptacle. For example, if you have a setup like this (which I assume you have). There is no need to have a GFCI receptacle as the second receptacle, since it will already be protected by the first GFCI receptacle. Because of this, if the first device trips all devices on the load side will not be powered (as you have noticed). You can use pigtails to connect the receptacles like this. But in a setup like this, you'll be required to have a GFCI receptacle at both outlets. The devices down stream are no longer protected by the first GFCI receptacle, because they are not fed by the load side of the device. FYI: This is what it would look like if the receptacles were wired in series.
2290830	GFCIs come marked with two sets of terminals. One pair is marked LINE and the other marked load. Typically, you would connect the line voltage to the Line pair, and you would run from the load pair to any downstream outlets and or lights. The load pair of terminals is already protected, so you need not use GFCIs further down the chain. So, if the GFCI outlet is the first item in the chain, everything downstream will also be turned off in a fault situation (As if the breaker tripped.) What you need to do in your situation is to pigtail wires in the box before it connects to the GFCI, and to run a cable to the next outlet, which will now be unprotected unless you also use a GFCI outlet. (SEE TESTER101's answer with MSPAINT!!!) I believe the code says GFCI's are required within 6 feet from any sink. I go a bit further (9', with some common sense), to ensure that I can't touch the toaster with an 18 inch cord, with my 10" chef's knife while touching the sink. I also have stainless steel appliances which look like an attractive ground to me, so I treat them as if they were sinks.
2290831	It is possible. You have to ask yourself if that's what you REALLY want; the design of a GFCI outlet is such that it will protect everything "downstream" of it and 99% of the time this is a very good thing. Again, consider whether you REALLY want to not have GFCI protection on these outlets (and whether it's allowable by code). Sometimes it's a no-brainer; say your fridge is on your kitchen appliance branch circuit (perfectly acceptable). If the GFCI for countertop outlets trips while you're away from home, you don't want your fridge cutting out. So, you can often keep the fridge running by strategically placing unchained GFCIs in the circuit around the fridge outlet, bypassing protection for the fridge. Same for the microwave. BUT, most devices, such as your DW and disposer (those can be on the same branch as the countertop outlets IF the home was built or last reno'ed before 1996) require GFCI protection anyway along with all countertop outlets. Even the fridge should probably have GFCI protection if it has water/ice dispensers; it should just have its OWN GFCI, which trips when the fridge itself shorts and not the toaster next to it. Code does not specifically require everything downstream of an installed GFCI outlet to be protected by that GFCI outlet, and so technically, bypassing protection is allowed. However, code does apply to individual outlets; any receptacle outlet within 6 feet of a sink, tub, toilet, shower or other "wet" area MUST be GFCI-protected either by having a GFCI outlet there, or having one upstream that has this outlet as part of its "load". So, if bypassing GFCI at any given point would make any downstream outlet non-compliant, you'll need to either suck it up and protect the whole line, or install a second GFCI further downstream to protect the needed outlet. As GFCIs start at about $11 and run up to $25 depending on a variety of factors (15/20A, TR/WR, EZ-wire, color, style, brand, region) putting multiple GFCIs on a circuit can become an expensive way to wire your home (though probably less expensive than rewiring the circuit completely). If you really do want it this way, it's accomplished by connecting both line AND load wires to the "line" terminals on the GFCI outlet. You will not be able to use the "load" terminals to connect wires as those will cut out when the GFCI does. The best way to do this is to wire-nut the line and load wires together (hot separate from neutral of course) along with a third piece of insulated wire to connect to the GFCI terminal. The following will also work but licensed electricians may cringe; firmly screw both the line and load wires onto the line terminal (I see this all the time when working with daisy-chained switches in multi-gang boxes so it can't be THAT bad). This works perfectly fine if you use "EZ-Wire" GFCI outlets; they have a plate that clamps down with the screw to hold wires so you don't have to curl around the screw terminal. Most of these have holes or notches for two wires per terminal and they're very secure.
2294738	Trim is a general term, often used to describe all types of molding and millwork. Casing is a type of molding, typically used to trim the perimeter of windows and doors. Casing is typically less wide (tall?), but thicker than base molding. 11/16" x 2 1/4" Base molding (or baseboard) is a type of molding, which is applied where the wall and floor meet. 9/16" x 3 1/4" Crown molding (or crowns) is a type of molding, which is applied where the wall and ceiling meet. 7/16" x 3 5/8" I think what the person was saying, was that the previous owner used casing in place of base molding.
2297277	I attach the 2x6 right to the face of the 2x10 joist. With an 8" rise you will have 2.5" to attach it too. I use alot of nails and a few ledgerlock lags. I also always double the outside joist. I never had an inspector question it. If the bottom your steps are firmly attached by burying posts the stairs can not fall down.
2298301	Heat rises. So if you have poor insulation in the roof, yes you can lose a lot of heat their. At the same time, if there is little-to-no heat in the floor, it will never likely get all that warm (given that heat rises). Ideally when a concrete floor is being used, they'd put insulation under the floor. If that hasn't been done, that's going to be a difficult thing to remedy. Options: install in-floor heating. For a retrofit, this is typically done as an electrical system under the tile. This would require removing the existing tile, installing the heating mats, then retiling on top. insulate everything else as best you can. Windows, ceiling, walls, etc. Neither are likely all that doable in a rental, however. So I think that leave you: crank the heat (not ideal) insulate the floor on top. (perhaps with a rug?)
2298302	Yes, the room can be very cold because of the floor. Concrete slabs do not insulate well (R-value around 0.6!), and they lose most of their heat along the outside edge of the slab (the ground beneath the slab is a decent insulator). Using a Heat Loss Calculator, I assumed you had a 10x10 room with a completely uninsulated floor (concrete), uninsulated walls (stick built w/drywall), and ceiling (drywall ceiling with an uninsulated attic). Heat loss was 4050 BTU/hour from the floor, 5440 BTU/hr from the walls, and only 1540 BTU/hr from the ceiling. So, while your ceiling may be a factor, it's probably not the most major factor. Given that your floor is very cold, you probably don't have much (or any) insulation on that slab. On the outside of the building, see if you can see the edges of the concrete slab. If you can, then it's not insulated. Buying some one-inch R-5 foam insulation and affixing that to the perimeter of the concrete slab drops the heat loss from 4050 BTU/hour in half to 2050 BTU/hour. Two-inch, R-11 insulation drops the heat loss to only 1050 BTU/hour. Placing a rug on the floor would likely be insufficient, as carpet only gives an R-value of around 1.3 (and an area rug isn't going to cover the entire floor, anyway). Edit with more information: Consider a house built on an uninsulated concrete slab. Insulating the slab can lead to a reduction of 10-20% in total heating costs. Of the heat lost through a concrete slab, up to 80% is lost through the exposed outside edges.
2298517	Originally (back in the old days), they (like gas grills) used volcanic rock aka lava rock. Several current vendors use a mixture of rockwool fiber material and vermiculite. Others list sand and vermiculite. Having them on the bottom helps diffuse the gas (by scattering the gas as it rises, so you don't see jets of gas). The glowing aspects is a nice side benefit. The newer 'glass' bead gas outdoor fire pits do a similar diffusion and look good when not in use (not so much for vermiculite and rockwool, which look 'ashy' (on purpose)).
2298750	The only problem I could foresee is an over-saturation of the ground, where it will not take on any of the effluent that it is designed to do. If you have been there for 6 months and do not have any signs of problems at the leaching field, there should be no issue. Leaching fields are supposed to be designed for the amount of bath tubs and sinks in the whole house that are dumping into it. I have had septic all along for the past 24 years and no issues with mine. I do not run a large volume through it, there are just 3 of us here. It is a 1989 house, with 3BR and 1 1/2 bath. Looks like yours is handling it well, if you see no issues outside. Water on its own will not do anything to it. Its what goes down with the water that will, I mean cooking grease or oil, which is the worst, and non-biodegradable items. Do not use a garbage disposal with a septic, although, I have helped build houses where the owners MUST have a disposer, by their request, then they will need to be committed to pumping it out on occasion, since to a degree, it is acting as a holding tank.
2298752	It is similar to changing the water on a tank of fish, not quite but the best comparison I think of on the spot. Your septic system works by natural decomposition aided by bacteria, surprising similar to your stomach. Putting that much water into a septic field at once can disrupt decomp process by "shocking" the system or flooding/shaking it and moving the bacteria away from their food source. There are companies and even apartment complexes using septic so it all depends on the size of your system and if/how much you feed you system bacteria (there are quite a few products for this). If you find yourself needing to pump out your septic too often, or at all depending on the system, then I'd look into supplementing it with some products.
2300215	Trust me, solid doors are much more valuable. You will know the difference the first time you close one! Short answer, no more need be said.
2300220	The differences between the types of doors is pretty obvious in use: SOLID CORE DOORS Mimics the appearance and feel of a solid wood door Muffles sound better Heavier and slams better HOLLOW CORE DOORS Lighter and easier to handle than a real wood door Cheaper? Jeld-wen says: Hollow core doors are a good choice for areas where sound transmission is less important, like a closet or pantry. Solid Core doors are heavier and more resistant to normal wear. Solid core doors are commonly used in areas where more privacy is preferred. If interior noise reduction is a priority, consider the JELD-WEN® ProCore The Quiet Door®, which reduces sound transmission by up to 50 percent when compared to a hollow flush door.
2300523	You can always add a decorative strip to enhance the thickness of the casing if it bothers you that much but if it looks good, don't worry about it and leave it. It's for whatever look that pleases you. It's just different words they use in construction for certain decorative accents. It's like getting gels instead of a regular manicure.
2304118	Try a plunger or a snake. More hot water might also help, if you can get it to the drain (possibly sponge out the water currently in the basin.) Adding more chemicals to the drain is probably not going to help at this point, and will make dealing with the backed up water more dangerous if you use typical "drain cleaners" on it. Those rarely work well in any case, IMPE. Try pulling out the stopper - in many cases there's a buildup of hair, and things that collected on the hair, trapped in the lower part of the stopper.
2304120	I strongly advise against pouring gallons of Draino and equivalents down the drain - you can try the recommended dose once and if it doesn't work - get a snake. I recently battled a really nasty clog which resisted everything - except for a snake. Since it's in the bathroom, you will probably be dealing with lots of hair and soap gunk, which is difficult for the chemicals to chew through anyway. If you have access to a trap or cleanout, feed the auger through that. Now, the key advice about the snake is spend a bit of money on a thicker cable and get an auto-feeding snake. It will make it so much easier for you. After a lot of swearing, banging my head under the sink, and finally kinking a cheapo auger I bought this one from Home Depot: http://www.homedepot.com/p/RIDGID-Kwik-Spin-41348/203203829 Don't be tempted to get a power-drill snake, as those are overkill and can hurt you. If all else fails and you can't unclog it, remember that it's OK to give up and call a pro. P.S. Soda & vinegar are great for maintaining drains regularly, but if you skip doing it, gunk will build up and you risk dislodging it next time you use soda. Ask me how I know.
2304128	Baking soda powder will turn into a cement like mass and completely clog everything it settles in. I had a family member dump about three cups down the kitchen sink this summer and I ended up having to replace the trap, tailpiece and dishwasher drain inflow. In this case, it was set up so hard that a snake couldn't even budge it. If that's the case, it's plumber time. And next time you use it, do not pour washing soda powder down the drain. It must be mixed thoroughly in solution, completely dissolved in water so it will flush through the system.
2304130	A weak acid is the way to deal with a plug of baking soda. It'll turn the plug material into CO2 and a soluble sodium salt of the acid. It'll take quite a bit of acid to deal with a pound of bicarb though, 84 grams is 5.4 moles of the stuff. Regular vinegar runs at 5% acid strength, that's abot 200 grams per gallon, 3.3 moles. So you'd need abot 1.6 gallons to deal with a pound of impacted bicarb. A single gallon might do the trick though, as all you need to do is destabilize the plug, at which point the rest will wash through. Citric acid would be a nice choice. It's easy to get, but with a molecular mass of 192, and a price around $6 for 200 grams (~1 mol), it's too expensive. Finally, if your plumbing will take it, and you're comfortable around strong acids, hydrochloric acid (muriatic acid) would do the job. Muriatic can be had cheap at any good hardware store. Since it comes at a concentration of about 10 molar, it'll only take about 500 ml to take care of a pound of bicarb. At full strength, it'll foam and heat and boil while acting on the carbonate, so dilute with at least a gallon of water first to keep things manageable; and only try this approach if you're OK with working with around nasty, smelly, dangerous, irritating chemicals. Trying to use lye, Drano or some other basic drain cleaner on this problem is a futile pursuit. Bicarb responds to acids, not bases.
2304143	Try a plunger first and with persistence. If that doesn't work, snake it. I don't think you'll solve this by pouring chemicals in there, and the potential for "collateral damage" (and not to mention, safety concerns) with having a pipe full of chemicals is worth the extra effort involved in the mechanical solutions.
2305869	Yes, that's considered safe. The operating temperature of a dryer vent is not a problem for direct wood contact. Keep the vent clear and you'll have no fire. Ensure all joints are foil taped, so lint does not escape from the pipe. Should lint escape the pipe, it can build up in the wall. Use a "long sweep" elbow to make the vent easier to clean out. Modern code in some states requires posting the effective pipe length at the dryer end (and it's a good idea regardless). Dryers have specific length maximums mentioned in their user manuals. Depending on your climate, a high quality vent hood can save energy by reducing both drafts coming in, and reduce back-pressure on the dryer going out.
2308725	It's not the wiring. It's the LEDs themselves. LEDs have a characteristic delay when turning them on which may be more than you're used to from a lifetime of incandescent bulbs. Swap the LEDs from one position to another, and the problem should move with the bulb. Replace the LED with the equivalent incandescent (temporarily) and it should go away entirely. Unfortunately, home LEDs are still relatively new and they suffer from both this characteristic delay --- which may vary from brand to brand -- and manufacturing variation --- where bulbs from the same manufacturer may vary, even within the same batch. The only way to avoid these issues is to closely watch online and professional reviews (from trusted sources) to pick the better-performing brands; return any product to the store that is an "outlier" in the same room -- or, wait another few years for LEDs to mature (I'm serious) and just live with it for now.
2308974	This technique is very efficient and it's scary to learn how easy it is for burglars to enter your home this quickly and virtually without any noise or sign of forced entry .Anyway, there are some things you can do to prevent this from happening to you: -Modifying your existing locks and deadbolts is a cost effective way to make your locks more secure. A certified locksmith is able to make modifications.This option makes bumping somewhat more difficult but not impossible. -If security is paramount and you want to sleep comfortably with the knowledge that your house is officially bump-proof, you can install new high security locks. -Another option is installing non tumbler locks such as rotating disk locks, or magnetic / electronic locks. These are just a brief introduction, for more detailed info visit this. link
2309546	Here is how I have done it before without anything more than what I was already using, the material, pencil, a tape measure and a miter box.
2312782	Are they on a dimmer? I run an electrical wholesale company and this comes up all the time. It's not the wiring it's the dimmer switch. Find out the brand led bulb (or led trim) and see witch dimmer is compatible with that brand. Then buy that dimmer and install it. All done!! :) Ps it's probably a lutron AY-153P-wh
2313309	I built my house in 1990 and to date there's never been any issuses with my septic tank and no pumping it. I don't believe in the ads saying it should be pumped every five years since it just takes away all the good stuf then you need to build up a new food supply and the proper amount of bacteria all over again and I have 2 baths a day since my car accident in my Jaccuzzi tub to allieviate pain and still no issues over the past three years. Since the water going down the drain is fairly hot as it enters the primary tank about 6" from the barrier to the secondary, I'm fairly sure most just flows over and when flushing the toilet, I think the solids sink anyways and the food drops where it should plus I add an activator every couple of months to keep the bacteria levels high. For those who don't use their place much like cottages and a shop that doesn't get much food, I don't think enough food for the bacteria and the bacteria dies off and unless you keep adding activator, the septic can't work as it should. For the life of me I see nothing wrong with a garbage disposal as long as it just food being ground up as it goes down and one of the biggest things is a really great leaching bed.Mine was done in an old gravel road on top of course aggrigate that drains really fast, so I doubt I'll ever see troubles but if it's in more of a clayish area and water can't get away using lots of excess water would make the whole system into a semi holding tank in it's own way.
2313590	You have hollow core doors, solid wood doors, and solid core doors. Solid core doors are heavier than solid wood doors so are the best choice for sound reduction for an inside door. Simple soundproofing rule is more mass (dense weight per sq. foot) = more sound blocked. They are also cheaper than solid wood doors but not cheaper than hollow doors but if sound reduction is what you're after solid core doors are worth the money.
2313592	Check with your home owners insurance... I'm fairly sure solid core get a lower rate due to being better/safer during fires...with discount on insurance they may be cheaper than you think The value of the home should go up also. And if you want more sound reducing... You know the expanding spray foam-dont get it at a big store...get it from a dollar store...often its same type and brand- Find wall studs drill very small hole just enough for tub & fill the walls. Better soundproofing,lower heating and cooling costs.
2317419	A UPS would be the only way to totally fix the problem condoning and surge protection only filter very short time based spikes, but do not do much more than that. A UPS constantly supplies power to the device through a inverter. When there is a problem they use battery power to supply the inverter until the battery is depleted.
2318023	This, thankfully, is simple. The black wire in that outgoing cable to the fan connects to the fan and the red wire connects to the light -- so you simply have to pigtail the black and red wires together with a wirenut and a short length of wire, and connect the pigtail to the switch terminal. That will give you simultaneous control over the light and fan from that switch, while leaving your options open to install a double switch or fan controller later.
2319611	Do NOT wire it that way. This PDF shows the proper way to wire that type of dimmer. Single dimmer switch: Dimmer with a second switch:
2322723	Its called hydraulic overloading in the septic business. Your system is designed to do a certain g.p.d (gallon per day). Most hones are designed off a 500 gpd rule which is homes under 2500sqft. If you are showering for 2 hours and in those 120 min lets say you use 2 gallons a min in the shower you have used 240 gallons capacity for the system for that day. Now remember the average person uses 50-70 gallons of water a day. That's toilet, laundry, shower, washing hands,drinking water etc. So if there are 5 other people in the house you have to take that into account.Also just because its rated for or designed for 500 gpd doesn't mean you should run it at 500 gpd. A car will do 6000 rpm but run it at that for a month non stop and tell me what happens. same principle.
2324204	The other answers talk about the direct benefits. The question seems to imply an additional interest in the effect on resale value, so I'll try to focus on that. There are several aspects to resale value. One is things that are recognized by appraisers and tax officials as directly affecting the baseline market value. This is stuff like square footage, number of rooms of different kinds, type of construction, age, relative valuations of similar houses nearby, etc. The type of doors doesn't matter there. On appraisals, there is often an adjustment for things like quality of finishes and materials, and general condition, but it is in the aggregate. Door type won't really help or hurt there, either. Another effect on resale value is "saleability". These are qualities that make the house seem desirable to a buyer, perhaps influencing whether you get an offer, or how many offers you get. These might even tip the scale a little on what a buyer is willing to pay. There are big influencers and little influencers, and the little influencers don't matter unless you get past the big ones. The big ones are things like location, curb appeal, how move-in ready it is, and how well cared for it appears. The little influencers are things like cool features and the quality of workmanship and materials; is everything bottom-of-the-line builder's grade or something better? Potential buyers will notice decent doors because they feel more substantial. The doors will add to the sense of quality. But a caveat--they need to be generally consistent with the grade and quality of other things in order to matter for resale value. You can't take a simple and plain, inexpensive, cookie cutter house, just stick elaborate crown molding in the living room, and expect that molding to affect the price. The quality of materials, finishes, and workmanship are assessed in the aggregate. One item that is inconsistent with everything else stands out like a flag. A high-end item that's out of place with everything else can even call attention to everything else looking cheap. So, like many improvements, good doors might affect resale value positively if they are consistent with the quality of other things in the house or part of a general upgrade program. Don't do it as an "investment", expecting them to return their cost at resale. Base a replacement decision on whatever benefits and satisfaction they will provide to you while you live there and consider any effect on resale just gravy.
2332061	Too much water washes the soil on to the leach field where it blocks it up. The longer the water and soil sits the better it settles or floats depending on what it is. Only the water would get out into the leach field in a proper system unless you run too much water too fast. The thing to do is to run your shower water outside into it's own drain area, but it may not be allowed where you are. Used to be called gray water system. Look it up.
2343381	Yes, it's allowable to tie a ground wire to a junction box and let the metal conduit carry it the rest of the way back. However, if the ground wire is already in the pipe, I'd leave it in there - belt and suspenders - unless you need the conduit fill. You terminate a ground wire at a junction box by attaching it to a ground screw. Virtually all junction boxes have a hole tapped #10-32 specifically for ground screws, which are sold either with or without pigtails. You can put 1 wire on that screw, or any sensible number of ring terminals. Make sure the ring terminals are UL listed for use in mains power.
